identificationNumber,Relationship,title,blob_uri,externalURL,rightsHolder_org,rightsHolder_person,publishTo
MR.ALBQ.708,46184,Untitled Don Quixote Sketch,http://www.publicartarchive.org/sites/default/files/509_01.jpg,,,Nick Abdalla,Public Art Archive
MR.ALBQ.709,46186,Untitled Don Quixote Sketch,http://www.publicartarchive.org/sites/default/files/510_01.jpg,,,Nick Abdalla,Public Art Archive
MR.ALBQ.710,46188,Sancho,http://www.publicartarchive.org/sites/default/files/511_01.jpg,,,Nick Abdalla,Public Art Archive
MR.ALBQ.711,46190,In the Valley,http://www.publicartarchive.org/sites/default/files/512_01.jpg,,,Carl von Hassler,Public Art Archive
MR.ALBQ.712,46192,Winter in the Valley,http://www.publicartarchive.org/sites/default/files/513_01.jpg,,,Carl von Hassler,Public Art Archive
MR.ALBQ.713,46192,Winter in the Valley,http://www.publicartarchive.org/sites/default/files/513_01_0.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.714,46194,All My Relations,http://www.publicartarchive.org/sites/default/files/514_01.jpg,,,Bruce LaFountain,Public Art Archive
MR.ALBQ.715,46194,All My Relations,http://www.publicartarchive.org/sites/default/files/514_02.jpg,,,Bruce LaFountain,Public Art Archive
MR.ALBQ.716,46194,All My Relations,http://www.publicartarchive.org/sites/default/files/514_03.jpg,,,Bruce LaFountain,Public Art Archive
MR.ALBQ.717,46198,Icarus Sundial,http://www.publicartarchive.org/sites/default/files/515_04.jpg,,,Gino Schiavone,Public Art Archive
MR.ALBQ.718,46198,Icarus Sundial,http://www.publicartarchive.org/sites/default/files/515_01.jpg,,,Gino Schiavone,Public Art Archive
MR.ALBQ.719,46198,Icarus Sundial,http://www.publicartarchive.org/sites/default/files/515_02.jpg,,,Gino Schiavone,Public Art Archive
MR.ALBQ.720,46198,Icarus Sundial,http://www.publicartarchive.org/sites/default/files/515_03.jpg,,,Gino Schiavone,Public Art Archive
MR.ALBQ.721,46203,To the Swinger of Birches I,http://www.publicartarchive.org/sites/default/files/516_01.jpg,,,La Verne Harper,Public Art Archive
MR.ALBQ.722,46205,To the Swinger of Birches II,http://www.publicartarchive.org/sites/default/files/517_01.jpg,,,La Verne Harper,Public Art Archive
MR.ALBQ.723,46207,Cowgirl Stories of the West,http://www.publicartarchive.org/sites/default/files/518_01.jpg,,,Spencer Kimball,Public Art Archive
MR.ALBQ.724,46209,Mysterious Cowboy Tales,http://www.publicartarchive.org/sites/default/files/519_01.jpg,,,Spencer Kimball,Public Art Archive
MR.ALBQ.725,46211,M. W. Rabbit Cup & Teapot,http://www.publicartarchive.org/sites/default/files/520_01.jpg,,,DeLoss McGraw,Public Art Archive
MR.ALBQ.726,46213,Queen of Hearts in Red Field,http://www.publicartarchive.org/sites/default/files/521_01.jpg,,,DeLoss McGraw,Public Art Archive
MR.ALBQ.727,46215,Untitled (Hung Liu II),http://www.publicartarchive.org/sites/default/files/523_01.JPG,,,Hung Liu,Public Art Archive
MR.ALBQ.728,46216,Untitled (Hung Liu I),http://www.publicartarchive.org/sites/default/files/522_01.jpg,,,Hung Liu,Public Art Archive
MR.ALBQ.729,46218,Robert Pelegrin,http://www.publicartarchive.org/sites/default/files/522_01_0.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.730,46219,Energy and Birds,http://www.publicartarchive.org/sites/default/files/526_01.jpg,,,Georgia Marsh,Public Art Archive
MR.ALBQ.731,46221,Absent the Dead Are,http://www.publicartarchive.org/sites/default/files/527_01.jpg,,,Georgia Marsh,Public Art Archive
MR.ALBQ.732,46223,Petals,http://www.publicartarchive.org/sites/default/files/528_01.jpg,,,Susan Linnell,Public Art Archive
MR.ALBQ.733,46225,White Lily Turn,http://www.publicartarchive.org/sites/default/files/529_01.jpg,,,Susan Linnell,Public Art Archive
MR.ALBQ.734,46227,Seated Rabbit I,http://www.publicartarchive.org/sites/default/files/530_01.jpg,,,Jaune Quick-to-See Smith,Public Art Archive
MR.ALBQ.735,46229,Buffalo Amulet II,http://www.publicartarchive.org/sites/default/files/531_01.jpg,,,Jaune Quick-to-See Smith,Public Art Archive
MR.ALBQ.736,46231,Untitled (Snake),http://www.publicartarchive.org/sites/default/files/532_01.jpg,,,Enrique Chagoya,Public Art Archive
MR.ALBQ.737,46233,Untitled (Blue Head),http://www.publicartarchive.org/sites/default/files/533_01.jpg,,,Enrique Chagoya,Public Art Archive
MR.ALBQ.738,46235,Swan Song,http://www.publicartarchive.org/sites/default/files/534_01.jpg,,,William Wiley,Public Art Archive
MR.ALBQ.739,46237,The Soul in Transition,http://www.publicartarchive.org/sites/default/files/535_01.jpg,,,William Wiley,Public Art Archive
MR.ALBQ.740,46239,The Mall,http://www.publicartarchive.org/sites/default/files/536_01.jpg,,,Enrique Montenegro,Public Art Archive
MR.ALBQ.741,46241,Velocipede,http://www.publicartarchive.org/sites/default/files/537_01.JPG,,,Robert Hooton,Public Art Archive
MR.ALBQ.742,46243,Sandia Sunset,http://www.publicartarchive.org/sites/default/files/538_01.jpg,,,Robert Hooton,Public Art Archive
MR.ALBQ.743,46245,Untitled 541 (Orange) 7/8/01,http://www.publicartarchive.org/sites/default/files/539_01.jpg,,,Florence Pierce,Public Art Archive
MR.ALBQ.744,46247,Untitled #542 (Red),http://www.publicartarchive.org/sites/default/files/540_01.jpg,,,Florence Pierce,Public Art Archive
MR.ALBQ.745,46249,The Norther,http://www.publicartarchive.org/sites/default/files/541_01.jpg,,,William Moyers,Public Art Archive
MR.ALBQ.746,46251,Migrating - Home,http://www.publicartarchive.org/sites/default/files/542_01.jpg,,,Susan Linnell,Public Art Archive
MR.ALBQ.747,46251,Migrating - Home,http://www.publicartarchive.org/sites/default/files/542_02.jpg,,,Susan Linnell,Public Art Archive
MR.ALBQ.748,46251,Migrating - Home,http://www.publicartarchive.org/sites/default/files/542_03.JPG,,,Susan Linnell,Public Art Archive
MR.ALBQ.749,46251,Migrating - Home,http://www.publicartarchive.org/sites/default/files/542_04.jpg,,,Susan Linnell,Public Art Archive
MR.ALBQ.750,46251,Migrating - Home,http://www.publicartarchive.org/sites/default/files/542_05.JPG,,,Susan Linnell,Public Art Archive
MR.ALBQ.751,46251,Migrating - Home,http://www.publicartarchive.org/sites/default/files/542_06.jpg,,,Susan Linnell,Public Art Archive
MR.ALBQ.752,46258,Albuquerque,http://www.publicartarchive.org/sites/default/files/543_01.jpg,,,Jaune Quick-to-See Smith,Public Art Archive
MR.ALBQ.753,46260,17th Century Globe Theatre,http://www.publicartarchive.org/sites/default/files/544_01.jpg,,,John Malolepsy,Public Art Archive
MR.ALBQ.754,46260,17th Century Globe Theatre,http://www.publicartarchive.org/sites/default/files/544_02.jpg,,,John Malolepsy,Public Art Archive
MR.ALBQ.755,46260,17th Century Globe Theatre,http://www.publicartarchive.org/sites/default/files/544_03.jpg,,,John Malolepsy,Public Art Archive
MR.ALBQ.756,46264,European Opera House,http://www.publicartarchive.org/sites/default/files/545_01.jpg,,,John Malolepsy,Public Art Archive
MR.ALBQ.757,46264,European Opera House,http://www.publicartarchive.org/sites/default/files/545_02.jpg,,,John Malolepsy,Public Art Archive
MR.ALBQ.758,46267,Eagle Dancer,http://www.publicartarchive.org/sites/default/files/547_01.jpg,,,John O'Connor,Public Art Archive
MR.ALBQ.759,46267,Eagle Dancer,http://www.publicartarchive.org/sites/default/files/547_02.jpg,,,John O'Connor,Public Art Archive
MR.ALBQ.760,46267,Eagle Dancer,http://www.publicartarchive.org/sites/default/files/547_03.jpg,,,John O'Connor,Public Art Archive
MR.ALBQ.761,46267,Eagle Dancer,http://www.publicartarchive.org/sites/default/files/547_04.jpg,,,John O'Connor,Public Art Archive
MR.ALBQ.762,46272,Buffalo Dancer,http://www.publicartarchive.org/sites/default/files/300_01_0.jpg,,,Pop Chalee,Public Art Archive
MR.ALBQ.763,46272,Buffalo Dancer,http://www.publicartarchive.org/sites/default/files/300_01_1.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.764,46273,Lest We Forget,http://www.publicartarchive.org/sites/default/files/549_01.jpg,,,Charles Meketa,Public Art Archive
MR.ALBQ.765,46273,Lest We Forget,http://www.publicartarchive.org/sites/default/files/549_02.jpg,,,Charles Meketa,Public Art Archive
MR.ALBQ.766,46276,Dr. John A Aragon,http://www.publicartarchive.org/sites/default/files/550_01.jpg,,,Eddie Dominguez,Public Art Archive
MR.ALBQ.767,46276,Dr. John A Aragon,http://www.publicartarchive.org/sites/default/files/550_02.jpg,,,Eddie Dominguez,Public Art Archive
MR.ALBQ.768,46276,Dr. John A Aragon,http://www.publicartarchive.org/sites/default/files/550_03.jpg,,,Eddie Dominguez,Public Art Archive
MR.ALBQ.769,46276,Dr. John A Aragon,http://www.publicartarchive.org/sites/default/files/550_01_0.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.770,46276,Dr. John A Aragon,http://www.publicartarchive.org/sites/default/files/550_02_0.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.771,46276,Dr. John A Aragon,http://www.publicartarchive.org/sites/default/files/550_03_0.jpg,,Albuquerque Public Art,,Public Art Archive
MR.ALBQ.772,46277,Pillars of the Community (#1),http://www.publicartarchive.org/sites/default/files/551_01.jpg,,,Eddie Dominguez,Public Art Archive
MR.ALBQ.773,46277,Pillars of the Community (#1),http://www.publicartarchive.org/sites/default/files/551_02.jpg,,,Eddie Dominguez,Public Art Archive
MR.ALBQ.774,46280,Pillars of the Community (#2),http://www.publicartarchive.org/sites/default/files/551.01_01.jpg,,,Eddie Dominguez,Public Art Archive
MR.ALBQ.775,46282,Pillars of the Community (#3),http://www.publicartarchive.org/sites/default/files/551.02_01.jpg,,,Eddie Dominguez,Public Art Archive
MR.ALBQ.776,46284,The Tools of Heroism,http://www.publicartarchive.org/sites/default/files/552_03.jpg,,,Sheri Crider,Public Art Archive
MR.ALBQ.777,46284,The Tools of Heroism,http://www.publicartarchive.org/sites/default/files/552_02.jpg,,,Sheri Crider,Public Art Archive
MR.ALBQ.778,46284,The Tools of Heroism,http://www.publicartarchive.org/sites/default/files/552_04.jpg,,,Sheri Crider,Public Art Archive
MR.ALBQ.779,46284,The Tools of Heroism,http://www.publicartarchive.org/sites/default/files/552_01.jpg,,,Sheri Crider,Public Art Archive
MR.ALBQ.780,46284,The Tools of Heroism,http://www.publicartarchive.org/sites/default/files/552_05.jpg,,,Sheri Crider,Public Art Archive
MR.ALBQ.781,46290,Braden Memorial,http://www.publicartarchive.org/sites/default/files/553_01.JPG,,,Mott,Public Art Archive
MR.ALBQ.782,46290,Braden Memorial,http://www.publicartarchive.org/sites/default/files/553_02.JPG,,,Mott,Public Art Archive
MR.ALBQ.783,46293,Aluminum Yucca,http://www.publicartarchive.org/sites/default/files/554_01.jpg,,,Gordon Huether,Public Art Archive
MR.ALBQ.784,46293,Aluminum Yucca,http://www.publicartarchive.org/sites/default/files/554_02.jpg,,,Gordon Huether,Public Art Archive
MR.ALBQ.785,46293,Aluminum Yucca,http://www.publicartarchive.org/sites/default/files/554_03.jpg,,,Gordon Huether,Public Art Archive
MR.ALBQ.786,46297,In the Big Inning...,http://www.publicartarchive.org/sites/default/files/555_01.jpg,,,Jim Glidden,Public Art Archive
MR.ALBQ.787,46297,In the Big Inning...,http://www.publicartarchive.org/sites/default/files/555_03.jpg,,,Jim Glidden,Public Art Archive
MR.ALBQ.788,46297,In the Big Inning...,http://www.publicartarchive.org/sites/default/files/555_04.jpg,,,Jim Glidden,Public Art Archive
MR.ALBQ.789,46301,Sleuth,http://www.publicartarchive.org/sites/default/files/556_01.jpg,,,Howard Meehan,Public Art Archive
MR.ALBQ.790,46301,Sleuth,http://www.publicartarchive.org/sites/default/files/556_02.jpg,,,Howard Meehan,Public Art Archive
MR.ALBQ.791,46301,Sleuth,http://www.publicartarchive.org/sites/default/files/556_03.jpg,,,Howard Meehan,Public Art Archive
MR.ALBQ.792,46305,Yei Be Chei Central,http://www.publicartarchive.org/sites/default/files/557_02.jpg,,,Brendan Picker,Public Art Archive
MR.ALBQ.793,46305,Yei Be Chei Central,http://www.publicartarchive.org/sites/default/files/557_01.jpg,,,Brendan Picker,Public Art Archive
MR.ALBQ.794,46305,Yei Be Chei Central,http://www.publicartarchive.org/sites/default/files/557_03.jpg,,,Brendan Picker,Public Art Archive
MR.ALBQ.795,46306,Waiting for Rain,http://www.publicartarchive.org/sites/default/files/558_01.jpg,,,J. Griffin,Public Art Archive
MR.ALBQ.796,46306,Waiting for Rain,http://www.publicartarchive.org/sites/default/files/559_01.jpg,,,J. Griffin,Public Art Archive
MR.ALBQ.797,46309,Journey Ahead,http://www.publicartarchive.org/sites/default/files/559_01_0.jpg,,,Kevin Zuckerman,Public Art Archive
MR.ALBQ.798,46309,Journey Ahead,http://www.publicartarchive.org/sites/default/files/559_02.jpg,,,Kevin Zuckerman,Public Art Archive
MR.ALBQ.799,46309,Journey Ahead,http://www.publicartarchive.org/sites/default/files/559_03.jpg,,,Kevin Zuckerman,Public Art Archive
MR.ALBQ.800,46313,9th Inning Heroes,http://www.publicartarchive.org/sites/default/files/561_01.jpg,,,Lorenzo Romero,Public Art Archive
MR.ALBQ.801,46313,9th Inning Heroes,http://www.publicartarchive.org/sites/default/files/561_02.jpg,,,Lorenzo Romero,Public Art Archive
MR.ALBQ.802,46313,9th Inning Heroes,http://www.publicartarchive.org/sites/default/files/561_03.jpg,,,Lorenzo Romero,Public Art Archive
MR.ALBQ.803,46313,9th Inning Heroes,http://www.publicartarchive.org/sites/default/files/561_04.jpg,,,Lorenzo Romero,Public Art Archive
MR.ALBQ.804,46318,Monta�o Bridge Interpretive Panels,http://www.publicartarchive.org/sites/default/files/409_01.jpg,,,Robert Peters,Public Art Archive
MR.ALBQ.805,46318,Monta�o Bridge Interpretive Panels,http://www.publicartarchive.org/sites/default/files/562_01.jpg,,,Margy O'Brien,Public Art Archive
MR.ALBQ.806,46318,Monta�o Bridge Interpretive Panels,http://www.publicartarchive.org/sites/default/files/562_02.jpg,,,Margy O'Brien,Public Art Archive
MR.ALBQ.807,46318,Monta�o Bridge Interpretive Panels,http://www.publicartarchive.org/sites/default/files/562_03.jpg,,,Margy O'Brien,Public Art Archive
MR.ALBQ.808,46323,Prism/Solar Spectrum,http://www.publicartarchive.org/sites/default/files/563_01.jpg,,,Charles Ross,Public Art Archive
MR.ALBQ.809,46323,Prism/Solar Spectrum,http://www.publicartarchive.org/sites/default/files/563_02.jpg,,,Charles Ross,Public Art Archive
MR.ALBQ.810,46323,Prism/Solar Spectrum,http://www.publicartarchive.org/sites/default/files/563_04.jpg,,,Charles Ross,Public Art Archive
MR.ALBQ.811,46327,Dragons,http://www.publicartarchive.org/sites/default/files/564_01.jpg,,,Juan Navarrete,Public Art Archive
MR.ALBQ.812,46327,Dragons,http://www.publicartarchive.org/sites/default/files/564_02.jpg,,,Juan Navarrete,Public Art Archive
MR.ALBQ.813,46327,Dragons,http://www.publicartarchive.org/sites/default/files/564_03.jpg,,,Juan Navarrete,Public Art Archive
MR.ALBQ.814,46331,Doorways to Imagination,http://www.publicartarchive.org/sites/default/files/565_01.jpg,,,Cassandra Reid,Public Art Archive
MR.ALBQ.815,46331,Doorways to Imagination,http://www.publicartarchive.org/sites/default/files/565_02.jpg,,,Cassandra Reid,Public Art Archive
MR.ALBQ.816,46331,Doorways to Imagination,http://www.publicartarchive.org/sites/default/files/565_03.jpg,,,Cassandra Reid,Public Art Archive
MR.ALBQ.817,46331,Doorways to Imagination,http://www.publicartarchive.org/sites/default/files/565_04.jpg,,,Cassandra Reid,Public Art Archive
MR.ALBQ.818,46331,Doorways to Imagination,http://www.publicartarchive.org/sites/default/files/565_05.JPG,,,Cassandra Reid,Public Art Archive
MR.ALBQ.819,46331,Doorways to Imagination,http://www.publicartarchive.org/sites/default/files/565_06.JPG,,,Cassandra Reid,Public Art Archive
MR.ALBQ.820,46338,Throne of Nyoka,http://www.publicartarchive.org/sites/default/files/566_01.jpg,,,Keith Oliver,Public Art Archive
MR.ALBQ.821,46338,Throne of Nyoka,http://www.publicartarchive.org/sites/default/files/566_03.jpg,,,Keith Oliver,Public Art Archive
MR.ALBQ.822,46338,Throne of Nyoka,http://www.publicartarchive.org/sites/default/files/566_04.jpg,,,Keith Oliver,Public Art Archive
MR.ALBQ.823,46338,Throne of Nyoka,http://www.publicartarchive.org/sites/default/files/566_02.jpg,,,Keith Oliver,Public Art Archive
MR.ALBQ.824,46343,Pavilion,http://www.publicartarchive.org/sites/default/files/567_01.jpg,,,Steve Teeters,Public Art Archive
MR.ALBQ.825,46343,Pavilion,http://www.publicartarchive.org/sites/default/files/567_02.jpg,,,Steve Teeters,Public Art Archive
MR.ALBQ.826,46343,Pavilion,http://www.publicartarchive.org/sites/default/files/567_03.jpg,,,Steve Teeters,Public Art Archive
MR.ALBQ.827,46347,"""A Cool Friend""",http://www.publicartarchive.org/sites/default/files/568_01.jpg,,,Reynaldo Rivera,Public Art Archive
MR.ALBQ.828,46347,"""A Cool Friend""",http://www.publicartarchive.org/sites/default/files/568_02.jpg,,,Reynaldo Rivera,Public Art Archive
MR.ALBQ.829,46347,"""A Cool Friend""",http://www.publicartarchive.org/sites/default/files/568_03.jpg,,,Reynaldo Rivera,Public Art Archive
MR.ALBQ.830,46347,"""A Cool Friend""",http://www.publicartarchive.org/sites/default/files/568_04.jpg,,,Reynaldo Rivera,Public Art Archive
MR.ALBQ.831,46352,Centric Shear,http://www.publicartarchive.org/sites/default/files/569_01.jpg,,,Rico Eastman,Public Art Archive
MR.ALBQ.832,46352,Centric Shear,http://www.publicartarchive.org/sites/default/files/569_02.jpg,,,Rico Eastman,Public Art Archive
MR.ALBQ.833,46352,Centric Shear,http://www.publicartarchive.org/sites/default/files/569_03.jpg,,,Rico Eastman,Public Art Archive
MR.ALBQ.834,46352,Centric Shear,http://www.publicartarchive.org/sites/default/files/569_04.jpg,,,Rico Eastman,Public Art Archive
MR.ALBQ.835,46352,Centric Shear,http://www.publicartarchive.org/sites/default/files/569_05.jpg,,,Rico Eastman,Public Art Archive
MR.ALBQ.836,46358,Alphabet Soup,http://www.publicartarchive.org/sites/default/files/570_01.jpg,,,Pete Beeman,Public Art Archive
MR.ALBQ.837,46358,Alphabet Soup,http://www.publicartarchive.org/sites/default/files/570_02.jpg,,,Pete Beeman,Public Art Archive
MR.ALBQ.838,46358,Alphabet Soup,http://www.publicartarchive.org/sites/default/files/570_03.jpg,,,Pete Beeman,Public Art Archive
MR.ALBQ.839,46358,Alphabet Soup,http://www.publicartarchive.org/sites/default/files/570_04.jpg,,,Pete Beeman,Public Art Archive
MR.ALBQ.840,46363,Valley Gardens: Past to the Present,http://www.publicartarchive.org/sites/default/files/571_01.jpg,,,Cassandra Reid,Public Art Archive
MR.ALBQ.841,46363,Valley Gardens: Past to the Present,http://www.publicartarchive.org/sites/default/files/571_02.jpg,,,Cassandra Reid,Public Art Archive
MR.ALBQ.842,46363,Valley Gardens: Past to the Present,http://www.publicartarchive.org/sites/default/files/571_03.jpg,,,Cassandra Reid,Public Art Archive
MR.ALBQ.843,46363,Valley Gardens: Past to the Present,http://www.publicartarchive.org/sites/default/files/571_04.jpg,,,Cassandra Reid,Public Art Archive
MR.ALBQ.844,46363,Valley Gardens: Past to the Present,http://www.publicartarchive.org/sites/default/files/571_05.jpg,,,Cassandra Reid,Public Art Archive
MR.ALBQ.845,46369,Poets Plaza,http://www.publicartarchive.org/sites/default/files/572_01.jpg,,,Cassandra Reid,Public Art Archive
MR.ALBQ.846,46369,Poets Plaza,http://www.publicartarchive.org/sites/default/files/572_02.jpg,,,Cassandra Reid,Public Art Archive
MR.ALBQ.847,46369,Poets Plaza,http://www.publicartarchive.org/sites/default/files/572_03.jpg,,,Cassandra Reid,Public Art Archive
MR.ALBQ.848,46369,Poets Plaza,http://www.publicartarchive.org/sites/default/files/572_04.jpg,,,Cassandra Reid,Public Art Archive
MR.ALBQ.849,46369,Poets Plaza,http://www.publicartarchive.org/sites/default/files/572_05.jpg,,,Cassandra Reid,Public Art Archive
MR.ALBQ.850,46375,Travelin' Man,http://www.publicartarchive.org/sites/default/files/573_01.jpg,,,Wanxin Zhang,Public Art Archive
